CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
DAÑOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T16:30:00.000,TARDE,LUNES,SIMON BOLIVAR,CARRERA 38 CALLE 55,URBANA,TECNICO,3.54684,-76.31015,NO RESPETAR PRELACION,123,NO APLICA,CHOQUE,61,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
HERIDOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,LUNES,FRAY LUIS,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,157,MOTOCICLISTA,CHOQUE,41,MASCULINO,LESIONADO,PALMA,MOTO,BAJAJ,GUACARI,PARTICULAR,NO APLICA
HERIDOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,LUNES,FRAY LUIS,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,157,NO APLICA,CHOQUE,48,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,LUNES,FRAY LUIS,CALLE 42 CARRERA 46-77,URBANA,TECNICO,3.53874,-76.31547,INVDIR CARRIL SENTIDO CONTRARIO,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,37,FEMENINA,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,03/29/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,BARRIO NUEVO,CARRERA 33 A CALLE 25-70,URBANA,TECNICO,3.5236,-76.30366,NO MANTENER DISTANCIA SEGURIDAD,121,MOTOCICLISTA,CHOQUE,39,FEMENINA,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
HERIDOS,03/29/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,BARRIO NUEVO,CARRERA 33 A CALLE 25-70,URBANA,TECNICO,3.5236,-76.30366,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,16,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA
HERIDOS,03/29/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,157,MOTOCICLISTA,CHOQUE,43,MASCULINO,LESIONADO,PALMA,MOTO,SUZUKI,GUACARI,PARTICULAR,NO APLICA
HERIDOS,03/29/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,157,NO APLICA,CHOQUE,58,MASCULINO,NO APLICA,NO APLICA,MOTO,HERO,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,03/29/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,CAMPESTRE,CALLE 42 CARRERA 9-8,URBANA,TECNICO,3.53687,-76.28204,INVADDIR CARRIL SENTIDO CONTRARIO,157,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,34,MASCULINO,LESIONADO,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T23:00:00.000,NOCHE,MIERCOLES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53055,-76.29412,NO MANTENER DISTANCIA SEGURIDAD,121,MOTOCICLISTA,CHOQUE,52,FEMENINA,LESIONADO,PALMA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA
HERIDOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T23:00:00.000,NOCHE,MIERCOLES,URIBE,CARRERA 23 CALLE 34,URBANA,TECNICO,3.53055,-76.29412,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,79,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,MIERCOLES,EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,3.53391,-76.30657,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,57,MASCULINO,LESIONADO,PALMIRA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA
HERIDOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,MIERCOLES,EMILIA,CALLE 36 CARRERA 36,URBANA,TECNICO,3.53391,-76.30657,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CANDELARIA,PARTICULAR,NO APLICA
DAÑOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,MIERCOLES,CENTRO,CALLE 27 CARRERA 30-27,URBANA,TECNICO,3.52481,-76.3018,ARRANCAR SIN PRECAUCION,143,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,CALI,PARTICULAR,NO APLICA
DAÑOS,03/30/2022 12:00:00 AM,"2,022",1899-12-31T13:30:00.000,TARDE,MIERCOLES,CENTRO,CALLE 27 CARRERA 30-27,URBANA,TECNICO,3.52481,-76.3018,ARRANCAR SIN PRECAUCION,143,NO APLICA,CHOQUE,42,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,MAZDA,CALI,PARTICULAR,NO APLICA
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,JUEVES,SANTA RITA,CARRERA 28 CALLE 38-40,URBANA,TECNICO,3.53537,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,JUEVES,SANTA RITA,CARRERA 28 CALLE 38-40,URBANA,TECNICO,3.53537,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,35,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PAMIRA,PARTICULAR,NO APLICA
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,JUEVES,BARRIO NUEVO,CARRERA 32 CALLE 23,URBANA,TECNICO,3.5215,-76.30336,GIRAR BRUSCAMENTE,122,NO APLICA,CHOQUE,70,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,JUEVES,BARRIO NUEVO,CARRERA 32 CALLE 23,URBANA,TECNICO,3.5215,-76.30336,GIRAR BRUSCAMENTE,122,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,JUEVES,VERSALLES,CALLE 42 CARRERA 28-47,URBANA,TECNICO,3.53797,-76.29759,ADELANTAR POR LA DERECHA,102,NO APLICA,CHOQUE,29,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,103,MOTOCICLISTA,CHOQUE,59,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,LA DORADA,PARTICULAR,NO APLICA
HERIDOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,55,MASCULINO,NO APLICA,NO APLICA,MOTOCARRO,DAYUN,YOTOCO,PARTICULAR,NO APLICA
HERIDOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,VIERNES,BARRIO NUEVO,CARRERA 31 CALLE 26-34,URBANA,TECNICO,3.52432,-76.30218,ADELANTAR CERRANDO,103,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,29,FEMENINA,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
HERIDOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T14:20:00.000,TARDE,VIERNES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53174,-76.29643,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,39,FEMENINA,NO APLICA,NO APLICA,CAMPERO,TOYOTA,BOGOTA,PARTICULAR,NO APLICA
HERIDOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T14:20:00.000,TARDE,VIERNES,OBRERO,CALLE 35 CARRERA 26,URBANA,TECNICO,3.53174,-76.29643,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,29,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
DAÑOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,VIERNES,PRADO,CALLE 41 CARRERA 41,URBANA,TECNICO,3.53784,-76.31145,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,69,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA
DAÑOS,04/01/2022 12:00:00 AM,"2,022",1899-12-31T17:00:00.000,TARDE,VIERNES,PRADO,CALLE 41 CARRERA 41,URBANA,TECNICO,3.53784,-76.31145,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,40,MASCULINO,NO APLICA,NO APLICA,MOTO,AKT,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T03:40:00.000,MADRUGADA,SABADO,TRINIDAD,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52709,-76.29209,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,UNITAX
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T03:40:00.000,MADRUGADA,SABADO,TRINIDAD,CALLE 31 CARRERA 20,URBANA,TECNICO,3.52709,-76.29209,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,30,MASCULINO,LESIONADO,PALMA,MOTO,BAJAJ,BELLO,PARTICULAR,NO APLICA
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T12:10:00.000,TARDE,SABADO,LOS PINOS,CALLE 42 CARRERA 22,URBANA,TECNICO,3.53723,-76.29241,NO RESPETAR PRELACION,132,MOTOCICLISTA,CHOQUE,65,MASCULINO,LESIONADO,PALMIRA,MOTO,HERO,JAMUNDI,PARTICULAR,NO APLICA
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T20:40:00.000,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,18,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,DODGE,CALI,PARTICULAR,NO APLICA
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T20:40:00.000,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,38,FEMENINA,LESIONADO,PALMIRA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA
HERIDOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T20:40:00.000,NOCHE,SABADO,GUAYACANES INGENIO,CARRERA 19 CALLE 27,URBANA,TECNICO,3.52348,-76.29158,DESOBEDESER SEÑAL,112,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,19,MASCULINO,LESIONADO,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,SABADO,SAN PEDRO,CALLE 42 CARRERA 18-39,URBANA,TECNICO,3.53701,-76.29008,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,NO APLICA,CAMPERO,HONDA,CALI,PARTICULAR,NO APLICA
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,IBAGUE,PARTICULAR,NO APLICA
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PUBLICO,PALMERAS
HERIDOS,04/03/2022 12:00:00 AM,"2,022",1899-12-31T00:10:00.000,MADRUGADA,DOMINGO,CUIDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,127,MOTOCICLISTA,CHOQUE,28,MASCULINO,LESIONADO,REY DAVID,MOTO,TVS,CALI,PARTICULAR,NO APLICA
HERIDOS,04/03/2022 12:00:00 AM,"2,022",1899-12-31T00:10:00.000,MADRUGADA,DOMINGO,CUIDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA
HERIDOS,04/03/2022 12:00:00 AM,"2,022",1899-12-31T00:10:00.000,MADRUGADA,DOMINGO,CUIDAD DEL CAMPO,CALLE 101 CARRERA 37,RURAL,TECNICO,3.4575,-76.46355,TRANSITAR EN CONTRA VIA,127,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,35,FEMENINA,LESIONADO,REY DAVID,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
DAÑOS,04/03/2022 12:00:00 AM,"2,022",1899-12-31T15:10:00.000,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 43-02,URBANA,TECNICO,3.53916,-76.29702,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,NO APLICA,BUSETA,HINO,FUNZA,PUBLICO,COODETRANS PALMIRA
DAÑOS,04/03/2022 12:00:00 AM,"2,022",1899-12-31T15:10:00.000,TARDE,DOMINGO,SANTA ISABEL,CARRERA 28 CALLE 43-02,URBANA,TECNICO,3.53916,-76.29702,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,72,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA
HERIDOS,04/04/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,LUNES,IGNACIO TORRES,CALLE 51 CARRERA 36B-38,URBANA,TECNICO,3.54456,-76.30907,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,NO APLICA,MOTO,HONDA,CALI,PARTICULAR,NO APLICA
HERIDOS,04/04/2022 12:00:00 AM,"2,022",1899-12-31T07:10:00.000,MAÑANA,LUNES,IGNACIO TORRES,CALLE 51 CARRERA 36B-38,URBANA,TECNICO,3.54456,-76.30907,ADELANTAR CERRANDO,103,MOTOCICLISTA,CHOQUE,38,MASCULINO,LESIONADO,PALMIRA,MOTO,YAMAHA,CALI,PARTICULAR,NO APLICA
HERIDOS,04/04/2022 12:00:00 AM,"2,022",1899-12-31T11:50:00.000,MAÑANA,LUNES,COLOMBINA,CALLE 28 CARRERA 19,URBANA,TECNICO,3.5243,-76.29069,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,MOTOCICLISTA,CHOQUE,21,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,04/04/2022 12:00:00 AM,"2,022",1899-12-31T11:50:00.000,MAÑANA,LUNES,COLOMBINA,CALLE 28 CARRERA 19,URBANA,TECNICO,3.5243,-76.29069,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,MOTOCICLISTA,CHOQUE,48,MASCULINO,LESIONADO,IPS POSITIVA,MOTO,BAJAJ,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,FORD,CALI,PARTICULAR,NO APLICA
HERIDOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,COLOMBIA,CALLE 33 CARRERA 31,URBANA,TECNICO,3.53076,-76.30106,SEMAFORO EN ROJO,142,MOTOCICLISTA,CHOQUE,33,MASCULINO,LESIONADO,PALMIRA,MOTO,HONDA,ZARZAL,PARTICULAR,NO APLICA
HERIDOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,MARTES,COLOMBIA,CALLE 33 CARRERA 31,URBANA,TECNICO,3.53076,-76.30106,SEMAFORO EN ROJO,142,MOTOCICLISTA,CHOQUE,19,FEMENINA,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,MARTES,CENTRO,CALLE 28 CARRERA 25 -56,URBANA,TECNICO,3.52495,-76.29705,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,67,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,SUZUKI,CANDELARIA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T14:00:00.000,TARDE,MARTES,CENTRO,CALLE 28 CARRERA 25 -56,URBANA,TECNICO,3.52495,-76.29705,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,NO APLICA,CAMION,MAZDA,CALI,PUBLICO,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,23,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,65,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,HONDA,BOGOTA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,PALMIRA,PUBLICO,COOTRANSPAL
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,BERLIN,CARRERA 32 CALLE 43,URBANA,TECNICO,3.53914,-76.30076,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,15,MASCULINO,NO APLICA,NO APLICA,MOTO,AUTECO,PEREIRA,PARTICULAR,NO APLICA
HERIDOS,05/13/2022 12:00:00 AM,"2,022",1899-12-31T17:30:00.000,TARDE,VIERNES,VIA PALMIRA BARRANCAS,KM 13,RURAL,TECNICO,,,REALIZAR U,146,MOTOCICLISTA,CHOQUE,59,MASCULINO,LESIONADO,PALMIRA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,BERLIN,CARRERA 32 CALLE 43,URBANA,TECNICO,3.53914,-76.30076,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,44,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PUBLICO,UNITAX
HERIDOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,3.52488,-76.3021,DESOBEDESER SEÑAL,112,MOTOCICLISTA,CHOQUE,46,FEMENINA,LESIONADO,PALMIRA,MOTO,AUTECO,PALMIRA,PARTICULAR,NO APLICA
HERIDOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T14:40:00.000,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 31 CALLE 27,URBANA,TECNICO,3.52488,-76.3021,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,32,FEMENINA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MIERCOLES,PRADO,CARRERA 41 CALLE 35,URBANA,TECNICO,3.53228,-76.31135,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,NO APLICA,MOTO,SUZUKI,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MIERCOLES,PRADO,CARRERA 41 CALLE 35,URBANA,TECNICO,3.53228,-76.31135,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,RENAULT,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/06/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,MIERCOLES,VIA AEROPUERTO ZONA FRANCA PALMASECA,PUERTA 5 ZONZ DE CARGUE,RURAL,TECNICO,3.54637,-76.38761,LA PUEERTA MAL ASEGURADA,157,NO APLICA,CHOQUE PUERTA,79,MASCULINO,NO APLICA,NO APLICA,CAMION,HYUNDAI,CALI,PARTICULAR,NO APLICA
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,JUEVES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,3.52594,-76.30351,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,FORD,CALI,PARTICULAR,NO APLICA
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,JUEVES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,3.52594,-76.30351,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA
HERIDOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T10:10:00.000,MAÑANA,JUEVES,FRAY LUIS,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,157,MOTOCICLISTA,CHOQUE,63,MASCULINO,LESIONADO,PALMIRA,MOTO,SUZUKI,TULUA,PARTICULAR,NO APLICA
HERIDOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T10:10:00.000,MAÑANA,JUEVES,FRAY LUIS,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,157,NO APLICA,CHOQUE,63,MASCULINO,NO APLICA,NO APLICA,MOTO,VICTORY,FLORIDA,PARTICULAR,NO APLICA
HERIDOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T10:10:00.000,MAÑANA,JUEVES,FRAY LUIS,CALLE 42 CARRERA 39-29,URBANA,TECNICO,3.53885,-76.30971,CAMBIO DE CARRIL CON O SIN INDICACION,157,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,NO APLICA,CAMIONETA,VOLKWAGEN,TULUA,PARTICULAR,NO APLICA
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T13:45:00.000,TARDE,JUEVES,TRINIDAD,CALLE 31 CARRERA 21,URBANA,TECNICO,3.52719,-76.29291,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,PALMIRA,PARTICULAR,NO APLICA
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T13:45:00.000,TARDE,JUEVES,TRINIDAD,CALLE 31 CARRERA 21,URBANA,TECNICO,3.52719,-76.29291,DESOBEDESER SEÑAL,112,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,NO APLICA,MOTO,BAJAJ,PRADERA,PARTICULAR,NO APLICA
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,JUEVES,SAN CAYETANO,CALLE 42 CARRERA 26-53,URBANA,TECNICO,3.53784,-76.29591,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA
